"rgn_id","year","sust_coeff","species","region"
210,2012,0.444010417,"Japanese amberjack","Eastern Asia"
210,2012,0.444010417,"Japanese jack mackerel","Eastern Asia"
210,2012,0.83,"Japanese kelp","Eastern Asia"
210,2012,0.5,"Kuruma prawn","Eastern Asia"
210,2012,0.73,"Laver (Nori)","Eastern Asia"
210,2012,0.3,"Marine crustaceans nei","Eastern Asia"
210,2012,0.477777778,"Marine fishes nei","Eastern Asia"
210,2012,0.566666667,"Octopuses, etc. nei","Eastern Asia"
210,2012,0.444010417,"Pacific bluefin tuna","Eastern Asia"
210,2012,0.77,"Pacific cupped oyster","Eastern Asia"
210,2012,0.811764706,"Pearl oyster shells nei","Eastern Asia"
210,2012,0.6,"Sea squirts nei","Eastern Asia"
210,2012,0.83,"Seaweeds nei","Eastern Asia"
210,2012,0.416666667,"Spiny lobsters nei","Eastern Asia"
210,2012,0.444010417,"Tiger pufferfish","Eastern Asia"
210,2012,0.83,"Wakame","Eastern Asia"
210,2012,0.444010417,"White trevally","Eastern Asia"
210,2012,0.833333333,"Yesso scallop","Eastern Asia"
212,2012,0.37,"Milkfish","Micronesia"
214,2012,0.43,"European seabass","Northern Africa"
214,2012,0.23,"Gilthead seabream","Northern Africa"
214,2012,0.477777778,"Marine fishes nei","Northern Africa"
214,2012,0.444010417,"Meagre","Northern Africa"
214,2012,0.561111111,"Mullets nei","Northern Africa"
214,2012,0.3,"Penaeus shrimps nei","Northern Africa"
216,2012,0.366666667,"Akiami paste shrimp","South-Eastern Asia"
216,2012,0.27,"Banana prawn","South-Eastern Asia"
216,2012,0.17,"Barramundi(=Giant seaperch)","South-Eastern Asia"
216,2012,0.17,"Barramundi(=Giant seaperch)","South-Eastern Asia"
216,2012,0.17,"Giant tiger prawn","South-Eastern Asia"
216,2012,0.33,"Groupers nei","South-Eastern Asia"
216,2012,0.33,"Groupers nei","South-Eastern Asia"
216,2012,0.416666667,"Indo-Pacific swamp crab","South-Eastern Asia"
216,2012,0.477777778,"Marine fishes nei","South-Eastern Asia"
216,2012,0.372222222,"Metapenaeus shrimps nei","South-Eastern Asia"
216,2012,0.43,"Milkfish","South-Eastern Asia"
216,2012,0.43,"Milkfish","South-Eastern Asia"
216,2012,0.561111111,"Mullets nei","South-Eastern Asia"
216,2012,0.811764706,"Penguin wing oyster","South-Eastern Asia"
216,2012,0.416666667,"Portunus swimcrabs nei","South-Eastern Asia"
216,2012,0.571405229,"Sea cucumbers nei","South-Eastern Asia"
216,2012,0.416666667,"Tropical spiny lobsters nei","South-Eastern Asia"
216,2012,0.374509804,"Whiteleg shrimp","South-Eastern Asia"
218,2012,0.4,"Atlantic bluefin tuna","Northern America"
218,2012,0.23,"Atlantic cod","Northern America"
218,2012,0.17,"Atlantic salmon","Northern America"
218,2012,0.27,"Atlantic salmon","Northern America"
218,2012,0.93,"Blue mussel","Northern America"
218,2012,0.93,"Blue mussel","Northern America"
218,2012,0.811764706,"Butter clam","Northern America"
218,2012,0.370833333,"Chinook(=Spring=King) salmon","Northern America"
218,2012,0.33,"Coho(=Silver) salmon","Northern America"
218,2012,0.888095238,"Cupped oysters nei","Northern America"
218,2012,0.841666667,"Japanese carpet shell","Northern America"
218,2012,0.533333333,"Marine molluscs nei","Northern America"
218,2012,0.533333333,"Marine molluscs nei","Northern America"
218,2012,0.83,"Pacific cupped oyster","Northern America"
218,2012,0.566666667,"Rainbow trout","Northern America"
218,2012,0.444010417,"Salmonids nei","Northern America"
218,2012,0.833333333,"Scallops nei","Northern America"
218,2012,0.833333333,"Scallops nei","Northern America"
219,2012,0.791666667,"Sea mussels nei","Northern America"
222,2012,0.53,"Atlantic salmon","Northern Europe"
222,2012,0.77,"Blue mussel","Northern Europe"
222,2012,0.87,"European flat oyster","Northern Europe"
222,2012,0.53,"Rainbow trout","Northern Europe"
223,2012,0.533333333,"Arctic char","Northern Europe"
223,2012,0.17,"Atlantic cod","Northern Europe"
223,2012,0.533333333,"Atlantic halibut","Northern Europe"
223,2012,0.23,"Atlantic salmon","Northern Europe"
223,2012,0.93,"Blue mussel","Northern Europe"
223,2012,0.444010417,"Chars nei","Northern Europe"
223,2012,0.83,"European flat oyster","Northern Europe"
223,2012,0.444010417,"Finfishes nei","Northern Europe"
223,2012,0.811764706,"Great Atlantic scallop","Northern Europe"
223,2012,0.3,"Marine crustaceans nei","Northern Europe"
223,2012,0.73,"Pacific cupped oyster","Northern Europe"
223,2012,0.566666667,"Rainbow trout","Northern Europe"
223,2012,0.833333333,"Scallops nei","Northern Europe"
224,2012,0.13,"Atlantic salmon","South America"
224,2012,0.811764706,"Chilean mussel","South America"
224,2012,0.370833333,"Chinook(=Spring=King) salmon","South America"
224,2012,0.811764706,"Cholga mussel","South America"
224,2012,0.811764706,"Choro mussel","South America"
224,2012,0.27,"Coho(=Silver) salmon","South America"
224,2012,0.866666667,"Flat oysters nei","South America"
224,2012,0.811764706,"Japanese abalone","South America"
224,2012,0.53,"Pacific cupped oyster","South America"
224,2012,0.566666667,"Rainbow trout","South America"
224,2012,0.811764706,"Red abalone","South America"
224,2012,0.833333333,"Scallops nei","South America"
224,2012,0.5,"Turbot","South America"
231,2012,0.414285714,"Milkfish","South-Eastern Asia"
231,2012,0.266666667,"Penaeus shrimps nei","South-Eastern Asia"
232,2012,0.444010417,"Common dentex","Southern Europe"
232,2012,0.823076923,"European flat oyster","Southern Europe"
232,2012,0.452222222,"European seabass","Southern Europe"
232,2012,0.286111111,"Gilthead seabream","Southern Europe"
232,2012,0.82,"Mediterranean mussel","Southern Europe"
244,2012,0.811764706,"Stromboid conchs nei","Caribbean"
245,2012,0.811764706,"Stromboid conchs nei","Caribbean"
247,2012,0.190909091,"Barramundi(=Giant seaperch)","South-Eastern Asia"
247,2012,0.372222222,"Blue shrimp","South-Eastern Asia"
247,2012,0.366666667,"Giant tiger prawn","South-Eastern Asia"
247,2012,0.333333333,"Groupers nei","South-Eastern Asia"
247,2012,0.416666667,"Indo-Pacific swamp crab","South-Eastern Asia"
247,2012,0.444010417,"Jacks, crevalles nei","South-Eastern Asia"
247,2012,0.477777778,"Marine fishes nei","South-Eastern Asia"
247,2012,0.433333333,"Snappers nei","South-Eastern Asia"
250,2012,0.811764706,"Stromboid conchs nei","Caribbean"
